-13476,-14308,19881,16248
-12836,-14282,19359,15903
-14811,-14366,20927,16937
-14134,-14336,20404,16591
-13476,-14308,19881,16248
-12836,-14282,19359,15903
-12216,-14255,18837,15557
-14134,-14336,20404,16591
-13476,-14308,19881,16248
-12836,-14282,19359,15903
-12216,-14255,18837,15557
-11616,-14232,18318,15211
-13476,-14308,19881,16248
-12836,-14282,19359,15903
-12216,-14255,18837,15557
-11616,-14232,18318,15211
-11037,-14211,17804,14865
-12836,-14282,19359,15903
-12216,-14255,18837,15557
-11616,-14232,18318,15211
-11037,-14211,17804,14865
-10476,-14190,17296,14519
-12216,-14255,18837,15557
-11616,-14232,18318,15211
-11037,-14211,17804,14865
-10476,-14190,17296,14519
-9937,-14169,16793,14171
-11616,-14232,18318,15211
-11037,-14211,17804,14865
-10476,-14190,17296,14519
-9937,-14169,16793,14171
-9416,-14152,16298,13822
-11037,-14211,17804,14865
-10476,-14190,17296,14519
-9937,-14169,16793,14171
-9416,-14152,16298,13822
-8914,-14134,15809,13471
-10476,-14190,17296,14519
-9937,-14169,16793,14171
-9416,-14152,16298,13822
-8914,-14134,15809,13471
-8432,-14116,15331,13119
-9937,-14169,16793,14171
-9416,-14152,16298,13822
-8914,-14134,15809,13471
-8432,-14116,15331,13119
-7969,-14101,14861,12764
-9416,-14152,16298,13822
-8914,-14134,15809,13471
-8432,-14116,15331,13119
-7969,-14101,14861,12764
-7524,-14085,14403,12408
-8914,-14134,15809,13471
-8432,-14116,15331,13119
-7969,-14101,14861,12764
-7524,-14085,14403,12408
-7096,-14068,13953,12051
-8432,-14116,15331,13119
-7969,-14101,14861,12764
-7524,-14085,14403,12408
-7096,-14068,13953,12051
-6687,-14053,13515,11691
-7969,-14101,14861,12764
-7524,-14085,14403,12408
-7096,-14068,13953,12051
-6687,-14053,13515,11691
-6294,-14038,13089,11328
-7524,-14085,14403,12408
-7096,-14068,13953,12051
-6687,-14053,13515,11691
-6294,-14038,13089,11328
-5919,-14024,12673,10962
-7096,-14068,13953,12051
-6687,-14053,13515,11691
-6294,-14038,13089,11328
-5919,-14024,12673,10962
-5562,-14010,12272,10596
-6687,-14053,13515,11691
-6294,-14038,13089,11328
-5919,-14024,12673,10962
-5562,-14010,12272,10596
-5221,-13996,11881,10225
-6294,-14038,13089,11328
-5919,-14024,12673,10962
-5562,-14010,12272,10596
-5221,-13996,11881,10225
-4897,-13984,11505,9851
-5919,-14024,12673,10962
-5562,-14010,12272,10596
-5221,-13996,11881,10225
-4897,-13984,11505,9851
-4587,-13971,11143,9472
-5562,-14010,12272,10596
-5221,-13996,11881,10225
-4897,-13984,11505,9851
-4587,-13971,11143,9472
-4294,-13957,10793,9091
-5221,-13996,11881,10225
-4897,-13984,11505,9851
-4587,-13971,11143,9472
-4294,-13957,10793,9091
-4018,-13946,10456,8706
-4897,-13984,11505,9851
-4587,-13971,11143,9472
-4294,-13957,10793,9091
-4018,-13946,10456,8706
-3754,-13934,10134,8317
-4587,-13971,11143,9472
-4294,-13957,10793,9091
-4018,-13946,10456,8706
-3754,-13934,10134,8317
-3505,-13923,9826,7923
-4294,-13957,10793,9091
-4018,-13946,10456,8706
-3754,-13934,10134,8317
-3505,-13923,9826,7923
-3269,-13913,9533,7524
-4018,-13946,10456,8706
-3754,-13934,10134,8317
-3505,-13923,9826,7923
-3269,-13913,9533,7524
-3048,-13904,9253,7120
-3754,-13934,10134,8317
-3505,-13923,9826,7923
-3269,-13913,9533,7524
-3048,-13904,9253,7120
-2836,-13895,8988,6711
-3505,-13923,9826,7923
-3269,-13913,9533,7524
-3048,-13904,9253,7120
-2836,-13895,8988,6711
-2639,-13888,8735,6296
-3269,-13913,9533,7524
-3048,-13904,9253,7120
-2836,-13895,8988,6711
-2639,-13888,8735,6296
-2451,-13880,8499,5875
-3048,-13904,9253,7120
-2836,-13895,8988,6711
-2639,-13888,8735,6296
-2451,-13880,8499,5875
-2274,-13874,8277,5448
-2836,-13895,8988,6711
-2639,-13888,8735,6296
-2451,-13880,8499,5875
-2274,-13874,8277,5448
-2109,-13866,8070,5015
-2639,-13888,8735,6296
-2451,-13880,8499,5875
-2274,-13874,8277,5448
-2109,-13866,8070,5015
-1951,-13860,7878,4577
-2451,-13880,8499,5875
-2274,-13874,8277,5448
-2109,-13866,8070,5015
-1951,-13860,7878,4577
-1803,-13855,7701,4134
-2274,-13874,8277,5448
-2109,-13866,8070,5015
-1951,-13860,7878,4577
-1803,-13855,7701,4134
-1663,-13851,7539,3684
-2109,-13866,8070,5015
-1951,-13860,7878,4577
-1803,-13855,7701,4134
-1663,-13851,7539,3684
-1532,-13846,7394,3230
-1951,-13860,7878,4577
-1803,-13855,7701,4134
-1663,-13851,7539,3684
-1532,-13846,7394,3230
-1407,-13841,7265,2770
-1803,-13855,7701,4134
-1663,-13851,7539,3684
-1532,-13846,7394,3230
-1407,-13841,7265,2770
-1288,-13836,7153,2307
-1663,-13851,7539,3684
-1532,-13846,7394,3230
-1407,-13841,7265,2770
-1288,-13836,7153,2307
-1177,-13832,7057,1840
-1532,-13846,7394,3230
-1407,-13841,7265,2770
-1288,-13836,7153,2307
-1177,-13832,7057,1840
-1071,-13828,6980,1369
-1407,-13841,7265,2770
-1288,-13836,7153,2307
-1177,-13832,7057,1840
-1071,-13828,6980,1369
-971,-13826,6918,895
-1288,-13836,7153,2307
-1177,-13832,7057,1840
-1071,-13828,6980,1369
-971,-13826,6918,895
-875,-13822,6875,419
-1177,-13832,7057,1840
-1071,-13828,6980,1369
-971,-13826,6918,895
-875,-13822,6875,419
-783,-13818,6849,-57
-1071,-13828,6980,1369
-971,-13826,6918,895
-875,-13822,6875,419
-783,-13818,6849,-57
-695,-13816,6840,-537
-971,-13826,6918,895
-875,-13822,6875,419
-783,-13818,6849,-57
-695,-13816,6840,-537
-610,-13812,6849,-1017
-875,-13822,6875,419
-783,-13818,6849,-57
-695,-13816,6840,-537
-610,-13812,6849,-1017
-527,-13809,6875,-1496
-783,-13818,6849,-57
-695,-13816,6840,-537
-610,-13812,6849,-1017
-527,-13809,6875,-1496
-446,-13807,6919,-1977
-695,-13816,6840,-537
-610,-13812,6849,-1017
-527,-13809,6875,-1496
-446,-13807,6919,-1977
-365,-13803,6981,-2458
-610,-13812,6849,-1017
-527,-13809,6875,-1496
-446,-13807,6919,-1977
-365,-13803,6981,-2458
-284,-13801,7062,-2938
-527,-13809,6875,-1496
-446,-13807,6919,-1977
-365,-13803,6981,-2458
-284,-13801,7062,-2938
-203,-13798,7159,-3418
-446,-13807,6919,-1977
-365,-13803,6981,-2458
-284,-13801,7062,-2938
-203,-13798,7159,-3418
-120,-13793,7275,-3897
-365,-13803,6981,-2458
-284,-13801,7062,-2938
-203,-13798,7159,-3418
-120,-13793,7275,-3897
-33,-13791,7409,-4373
-284,-13801,7062,-2938
-203,-13798,7159,-3418
-120,-13793,7275,-3897
-33,-13791,7409,-4373
57,-13787,7562,-4847
-203,-13798,7159,-3418
-120,-13793,7275,-3897
-33,-13791,7409,-4373
57,-13787,7562,-4847
154,-13783,7730,-5318
-120,-13793,7275,-3897
-33,-13791,7409,-4373
57,-13787,7562,-4847
154,-13783,7730,-5318
258,-13779,7918,-5788
-33,-13791,7409,-4373
57,-13787,7562,-4847
154,-13783,7730,-5318
258,-13779,7918,-5788
370,-13774,8123,-6253
57,-13787,7562,-4847
154,-13783,7730,-5318
258,-13779,7918,-5788
370,-13774,8123,-6253
491,-13770,8346,-6715
154,-13783,7730,-5318
258,-13779,7918,-5788
370,-13774,8123,-6253
491,-13770,8346,-6715
624,-13765,8585,-7173
258,-13779,7918,-5788
370,-13774,8123,-6253
491,-13770,8346,-6715
624,-13765,8585,-7173
767,-13759,8842,-7625
370,-13774,8123,-6253
491,-13770,8346,-6715
624,-13765,8585,-7173
767,-13759,8842,-7625
923,-13754,9116,-8075
491,-13770,8346,-6715
624,-13765,8585,-7173
767,-13759,8842,-7625
923,-13754,9116,-8075
1095,-13748,9408,-8519
624,-13765,8585,-7173
767,-13759,8842,-7625
923,-13754,9116,-8075
1095,-13748,9408,-8519
1279,-13740,9717,-8958
767,-13759,8842,-7625
923,-13754,9116,-8075
1095,-13748,9408,-8519
1279,-13740,9717,-8958
1480,-13732,10043,-9394
923,-13754,9116,-8075
1095,-13748,9408,-8519
1279,-13740,9717,-8958
1480,-13732,10043,-9394
1697,-13724,10388,-9825
1095,-13748,9408,-8519
1279,-13740,9717,-8958
1480,-13732,10043,-9394
1697,-13724,10388,-9825
1931,-13715,10749,-10250
1279,-13740,9717,-8958
1480,-13732,10043,-9394
1697,-13724,10388,-9825
1931,-13715,10749,-10250
2181,-13705,11126,-10672
1480,-13732,10043,-9394
1697,-13724,10388,-9825
1931,-13715,10749,-10250
2181,-13705,11126,-10672
2447,-13693,11522,-11089
1697,-13724,10388,-9825
1931,-13715,10749,-10250
2181,-13705,11126,-10672
2447,-13693,11522,-11089
2730,-13682,11934,-11500
1931,-13715,10749,-10250
2181,-13705,11126,-10672
2447,-13693,11522,-11089
2730,-13682,11934,-11500
3029,-13669,12363,-11908
2181,-13705,11126,-10672
2447,-13693,11522,-11089
2730,-13682,11934,-11500
3029,-13669,12363,-11908
3344,-13657,12807,-12311
2447,-13693,11522,-11089
2730,-13682,11934,-11500
3029,-13669,12363,-11908
3344,-13657,12807,-12311
3673,-13644,13267,-12708
2730,-13682,11934,-11500
3029,-13669,12363,-11908
3344,-13657,12807,-12311
3673,-13644,13267,-12708
4018,-13629,13740,-13101
3029,-13669,12363,-11908
3344,-13657,12807,-12311
3673,-13644,13267,-12708
4018,-13629,13740,-13101
4376,-13615,14225,-13486
3344,-13657,12807,-12311
3673,-13644,13267,-12708
4018,-13629,13740,-13101
4376,-13615,14225,-13486
4749,-13601,14721,-13866
3673,-13644,13267,-12708
4018,-13629,13740,-13101
4376,-13615,14225,-13486
4749,-13601,14721,-13866
5134,-13586,15227,-14240
4018,-13629,13740,-13101
4376,-13615,14225,-13486
4749,-13601,14721,-13866
5134,-13586,15227,-14240
5530,-13572,15741,-14607
4376,-13615,14225,-13486
4749,-13601,14721,-13866
5134,-13586,15227,-14240
5530,-13572,15741,-14607
5941,-13558,16263,-14969
4749,-13601,14721,-13866
5134,-13586,15227,-14240
5530,-13572,15741,-14607
5941,-13558,16263,-14969
6363,-13544,16788,-15322
5134,-13586,15227,-14240
5530,-13572,15741,-14607
5941,-13558,16263,-14969
6363,-13544,16788,-15322
6798,-13533,17317,-15671
5530,-13572,15741,-14607
5941,-13558,16263,-14969
6363,-13544,16788,-15322
6798,-13533,17317,-15671
7244,-13520,17847,-16011
5941,-13558,16263,-14969
6363,-13544,16788,-15322
6798,-13533,17317,-15671
7244,-13520,17847,-16011
7702,-13509,18380,-16347
6363,-13544,16788,-15322
6798,-13533,17317,-15671
7244,-13520,17847,-16011
7702,-13509,18380,-16347
8173,-13499,18913,-16677
6798,-13533,17317,-15671
7244,-13520,17847,-16011
7702,-13509,18380,-16347
8173,-13499,18913,-16677
8657,-13489,19446,-17001
7244,-13520,17847,-16011
7702,-13509,18380,-16347
8173,-13499,18913,-16677
8657,-13489,19446,-17001
9152,-13479,19976,-17322
7702,-13509,18380,-16347
8173,-13499,18913,-16677
8657,-13489,19446,-17001
9152,-13479,19976,-17322
9658,-13469,20505,-17639
8173,-13499,18913,-16677
8657,-13489,19446,-17001
9152,-13479,19976,-17322
9658,-13469,20505,-17639
10177,-13460,21033,-17953
8657,-13489,19446,-17001
9152,-13479,19976,-17322
9658,-13469,20505,-17639
10177,-13460,21033,-17953
10707,-13450,21558,-18265
9152,-13479,19976,-17322
9658,-13469,20505,-17639
10177,-13460,21033,-17953
10707,-13450,21558,-18265
11250,-13438,22081,-18577
9658,-13469,20505,-17639
10177,-13460,21033,-17953
10707,-13450,21558,-18265
11250,-13438,22081,-18577
11802,-13427,22604,-18889
10177,-13460,21033,-17953
10707,-13450,21558,-18265
11250,-13438,22081,-18577
11802,-13427,22604,-18889
12364,-13413,23124,-19202
10707,-13450,21558,-18265
11250,-13438,22081,-18577
11802,-13427,22604,-18889
12364,-13413,23124,-19202
12936,-13394,23643,-19517
11250,-13438,22081,-18577
11802,-13427,22604,-18889
12364,-13413,23124,-19202
12936,-13394,23643,-19517
13518,-13374,24161,-19836
11802,-13427,22604,-18889
12364,-13413,23124,-19202
12936,-13394,23643,-19517
13518,-13374,24161,-19836
14106,-13347,24679,-20158
12364,-13413,23124,-19202
12936,-13394,23643,-19517
13518,-13374,24161,-19836
14106,-13347,24679,-20158
14703,-13317,25196,-20488
12936,-13394,23643,-19517
13518,-13374,24161,-19836
14106,-13347,24679,-20158
14703,-13317,25196,-20488
15307,-13278,25714,-20823
13518,-13374,24161,-19836
14106,-13347,24679,-20158
14703,-13317,25196,-20488
15307,-13278,25714,-20823
15916,-13232,26233,-21167
14106,-13347,24679,-20158
14703,-13317,25196,-20488
15307,-13278,25714,-20823
15916,-13232,26233,-21167
16529,-13177,26752,-21518
14703,-13317,25196,-20488
15307,-13278,25714,-20823
15916,-13232,26233,-21167
16529,-13177,26752,-21518
17147,-13113,27273,-21879
15307,-13278,25714,-20823
15916,-13232,26233,-21167
16529,-13177,26752,-21518
17147,-13113,27273,-21879
17767,-13035,27796,-22250
15916,-13232,26233,-21167
16529,-13177,26752,-21518
17147,-13113,27273,-21879
17767,-13035,27796,-22250
18388,-12947,28318,-22630
16529,-13177,26752,-21518
17147,-13113,27273,-21879
17767,-13035,27796,-22250
18388,-12947,28318,-22630
19009,-12845,28843,-23023
17147,-13113,27273,-21879
17767,-13035,27796,-22250
18388,-12947,28318,-22630
19009,-12845,28843,-23023
19630,-12726,29368,-23427
17767,-13035,27796,-22250
18388,-12947,28318,-22630
19009,-12845,28843,-23023
19630,-12726,29368,-23427
20250,-12592,29896,-23842
18388,-12947,28318,-22630
19009,-12845,28843,-23023
19630,-12726,29368,-23427
20250,-12592,29896,-23842
20868,-12442,30425,-24270
19009,-12845,28843,-23023
19630,-12726,29368,-23427
20250,-12592,29896,-23842
20868,-12442,30425,-24270
21482,-12272,30957,-24711
19630,-12726,29368,-23427
20250,-12592,29896,-23842
20868,-12442,30425,-24270
21482,-12272,30957,-24711
22092,-12082,31490,-25163
20250,-12592,29896,-23842
20868,-12442,30425,-24270
21482,-12272,30957,-24711
22092,-12082,31490,-25163
22698,-11874,32023,-25625
20868,-12442,30425,-24270
21482,-12272,30957,-24711
22092,-12082,31490,-25163
22698,-11874,32023,-25625
23298,-11644,32557,-26100
21482,-12272,30957,-24711
22092,-12082,31490,-25163
22698,-11874,32023,-25625
23298,-11644,32557,-26100
23893,-11392,33094,-26583
22092,-12082,31490,-25163
22698,-11874,32023,-25625
23298,-11644,32557,-26100
23893,-11392,33094,-26583
24480,-11116,33630,-27077
22698,-11874,32023,-25625
23298,-11644,32557,-26100
23893,-11392,33094,-26583
24480,-11116,33630,-27077
25058,-10818,34164,-27580
23298,-11644,32557,-26100
23893,-11392,33094,-26583
24480,-11116,33630,-27077
25058,-10818,34164,-27580
25628,-10498,34700,-28089
23893,-11392,33094,-26583
24480,-11116,33630,-27077
25058,-10818,34164,-27580
25628,-10498,34700,-28089
26190,-10152,35233,-28605
24480,-11116,33630,-27077
25058,-10818,34164,-27580
25628,-10498,34700,-28089
26190,-10152,35233,-28605
26740,-9782,35765,-29126
25058,-10818,34164,-27580
25628,-10498,34700,-28089
26190,-10152,35233,-28605
26740,-9782,35765,-29126
27280,-9386,36294,-29653
25628,-10498,34700,-28089
26190,-10152,35233,-28605
26740,-9782,35765,-29126
27280,-9386,36294,-29653
27810,-8966,36819,-30183
-22503,-14924,-58,17139
-21715,-14884,96,16595
-20937,-14845,250,16048
-20171,-14807,402,15501
-19413,-14774,552,14952
-21715,-14884,96,16595
-20937,-14845,250,16048
-20171,-14807,402,15501
-19413,-14774,552,14952
-18668,-14740,701,14403
-20937,-14845,250,16048
-20171,-14807,402,15501
-19413,-14774,552,14952
-18668,-14740,701,14403
-17936,-14710,850,13850
-20171,-14807,402,15501
-19413,-14774,552,14952
-18668,-14740,701,14403
-17936,-14710,850,13850
-17216,-14681,996,13294
-19413,-14774,552,14952
-18668,-14740,701,14403
-17936,-14710,850,13850
-17216,-14681,996,13294
-16509,-14653,1142,12735
-18668,-14740,701,14403
-17936,-14710,850,13850
-17216,-14681,996,13294
-16509,-14653,1142,12735
-15816,-14628,1284,12172
-17936,-14710,850,13850
-17216,-14681,996,13294
-16509,-14653,1142,12735
-15816,-14628,1284,12172
-15138,-14604,1427,11602
-17216,-14681,996,13294
-16509,-14653,1142,12735
-15816,-14628,1284,12172
-15138,-14604,1427,11602
-14476,-14581,1568,11028
-16509,-14653,1142,12735
-15816,-14628,1284,12172
-15138,-14604,1427,11602
-14476,-14581,1568,11028
-13830,-14558,1708,10446
-15816,-14628,1284,12172
-15138,-14604,1427,11602
-14476,-14581,1568,11028
-13830,-14558,1708,10446
-13201,-14538,1847,9856
-15138,-14604,1427,11602
-14476,-14581,1568,11028
-13830,-14558,1708,10446
-13201,-14538,1847,9856
-12590,-14519,1986,9260
-14476,-14581,1568,11028
-13830,-14558,1708,10446
-13201,-14538,1847,9856
-12590,-14519,1986,9260
-11995,-14500,2125,8658
-13830,-14558,1708,10446
-13201,-14538,1847,9856
-12590,-14519,1986,9260
-11995,-14500,2125,8658
-11418,-14481,2264,8047
-13201,-14538,1847,9856
-12590,-14519,1986,9260
-11995,-14500,2125,8658
-11418,-14481,2264,8047
-10860,-14466,2403,7427
-12590,-14519,1986,9260
-11995,-14500,2125,8658
-11418,-14481,2264,8047
-10860,-14466,2403,7427
-10318,-14450,2543,6802
-11995,-14500,2125,8658
-11418,-14481,2264,8047
-10860,-14466,2403,7427
-10318,-14450,2543,6802
-9794,-14434,2687,6168
-11418,-14481,2264,8047
-10860,-14466,2403,7427
-10318,-14450,2543,6802
-9794,-14434,2687,6168
-9289,-14421,2832,5530
-10860,-14466,2403,7427
-10318,-14450,2543,6802
-9794,-14434,2687,6168
-9289,-14421,2832,5530
-8802,-14408,2982,4888
-10318,-14450,2543,6802
-9794,-14434,2687,6168
-9289,-14421,2832,5530
-8802,-14408,2982,4888
-8333,-14395,3138,4240
-9794,-14434,2687,6168
-9289,-14421,2832,5530
-8802,-14408,2982,4888
-8333,-14395,3138,4240
-7884,-14384,3298,3589
-9289,-14421,2832,5530
-8802,-14408,2982,4888
-8333,-14395,3138,4240
-7884,-14384,3298,3589
-7455,-14375,3466,2934
-8802,-14408,2982,4888
-8333,-14395,3138,4240
-7884,-14384,3298,3589
-7455,-14375,3466,2934
-7044,-14365,3644,2279
-8333,-14395,3138,4240
-7884,-14384,3298,3589
-7455,-14375,3466,2934
-7044,-14365,3644,2279
-6657,-14356,3830,1624
-7884,-14384,3298,3589
-7455,-14375,3466,2934
-7044,-14365,3644,2279
-6657,-14356,3830,1624
-6289,-14350,4027,969
-7455,-14375,3466,2934
-7044,-14365,3644,2279
-6657,-14356,3830,1624
-6289,-14350,4027,969
-5946,-14344,4235,316
-7044,-14365,3644,2279
-6657,-14356,3830,1624
-6289,-14350,4027,969
-5946,-14344,4235,316
-5623,-14337,4455,-336
-6657,-14356,3830,1624
-6289,-14350,4027,969
-5946,-14344,4235,316
-5623,-14337,4455,-336
-5322,-14332,4688,-984
-6289,-14350,4027,969
-5946,-14344,4235,316
-5623,-14337,4455,-336
-5322,-14332,4688,-984
-5043,-14327,4936,-1628
-5946,-14344,4235,316
-5623,-14337,4455,-336
-5322,-14332,4688,-984
-5043,-14327,4936,-1628
-4785,-14323,5197,-2267
-5623,-14337,4455,-336
-5322,-14332,4688,-984
-5043,-14327,4936,-1628
-4785,-14323,5197,-2267
-4548,-14320,5475,-2899
-5322,-14332,4688,-984
-5043,-14327,4936,-1628
-4785,-14323,5197,-2267
-4548,-14320,5475,-2899
-4330,-14317,5769,-3524
-5043,-14327,4936,-1628
-4785,-14323,5197,-2267
-4548,-14320,5475,-2899
-4330,-14317,5769,-3524
-4129,-14312,6080,-4139
-4785,-14323,5197,-2267
-4548,-14320,5475,-2899
-4330,-14317,5769,-3524
-4129,-14312,6080,-4139
-3946,-14309,6407,-4745
-4548,-14320,5475,-2899
-4330,-14317,5769,-3524
-4129,-14312,6080,-4139
-3946,-14309,6407,-4745
-3777,-14307,6751,-5341
-4330,-14317,5769,-3524
-4129,-14312,6080,-4139
-3946,-14309,6407,-4745
-3777,-14307,6751,-5341
-3621,-14303,7115,-5923
-4129,-14312,6080,-4139
-3946,-14309,6407,-4745
-3777,-14307,6751,-5341
-3621,-14303,7115,-5923
-3479,-14302,7495,-6490
-3946,-14309,6407,-4745
-3777,-14307,6751,-5341
-3621,-14303,7115,-5923
-3479,-14302,7495,-6490
-3346,-14298,7895,-7043
-3777,-14307,6751,-5341
-3621,-14303,7115,-5923
-3479,-14302,7495,-6490
-3346,-14298,7895,-7043
-3225,-14296,8316,-7577
-3621,-14303,7115,-5923
-3479,-14302,7495,-6490
-3346,-14298,7895,-7043
-3225,-14296,8316,-7577
-3110,-14293,8754,-8095
-3479,-14302,7495,-6490
-3346,-14298,7895,-7043
-3225,-14296,8316,-7577
-3110,-14293,8754,-8095
-3004,-14292,9214,-8592
-3346,-14298,7895,-7043
-3225,-14296,8316,-7577
-3110,-14293,8754,-8095
-3004,-14292,9214,-8592
-2903,-14288,9693,-9070
-3225,-14296,8316,-7577
-3110,-14293,8754,-8095
-3004,-14292,9214,-8592
-2903,-14288,9693,-9070
-2807,-14287,10193,-9525
-3110,-14293,8754,-8095
-3004,-14292,9214,-8592
-2903,-14288,9693,-9070
-2807,-14287,10193,-9525
-2714,-14284,10715,-9957
-3004,-14292,9214,-8592
-2903,-14288,9693,-9070
-2807,-14287,10193,-9525
-2714,-14284,10715,-9957
-2623,-14283,11256,-10366
-2903,-14288,9693,-9070
-2807,-14287,10193,-9525
-2714,-14284,10715,-9957
-2623,-14283,11256,-10366
-2532,-14280,11818,-10750
-2807,-14287,10193,-9525
-2714,-14284,10715,-9957
-2623,-14283,11256,-10366
-2532,-14280,11818,-10750
-2438,-14278,12402,-11105
-2714,-14284,10715,-9957
-2623,-14283,11256,-10366
-2532,-14280,11818,-10750
-2438,-14278,12402,-11105
-2344,-14278,13004,-11433
-2623,-14283,11256,-10366
-2532,-14280,11818,-10750
-2438,-14278,12402,-11105
-2344,-14278,13004,-11433
-2243,-14275,13626,-11732
-2532,-14280,11818,-10750
-2438,-14278,12402,-11105
-2344,-14278,13004,-11433
-2243,-14275,13626,-11732
-2134,-14274,14267,-12000
-2438,-14278,12402,-11105
-2344,-14278,13004,-11433
-2243,-14275,13626,-11732
-2134,-14274,14267,-12000
-2014,-14272,14923,-12235
-2344,-14278,13004,-11433
-2243,-14275,13626,-11732
-2134,-14274,14267,-12000
-2014,-14272,14923,-12235
-1884,-14269,15595,-12438
-2243,-14275,13626,-11732
-2134,-14274,14267,-12000
-2014,-14272,14923,-12235
-1884,-14269,15595,-12438
-1739,-14268,16279,-12606
-2134,-14274,14267,-12000
-2014,-14272,14923,-12235
-1884,-14269,15595,-12438
-1739,-14268,16279,-12606
-1577,-14265,16975,-12739
-2014,-14272,14923,-12235
-1884,-14269,15595,-12438
-1739,-14268,16279,-12606
-1577,-14265,16975,-12739
-1399,-14263,17677,-12836
-1884,-14269,15595,-12438
-1739,-14268,16279,-12606
-1577,-14265,16975,-12739
-1399,-14263,17677,-12836
-1200,-14260,18386,-12898
-1739,-14268,16279,-12606
-1577,-14265,16975,-12739
-1399,-14263,17677,-12836
-1200,-14260,18386,-12898
-980,-14258,19099,-12923
-1577,-14265,16975,-12739
-1399,-14263,17677,-12836
-1200,-14260,18386,-12898
-980,-14258,19099,-12923
-739,-14254,19812,-12912
-1399,-14263,17677,-12836
-1200,-14260,18386,-12898
-980,-14258,19099,-12923
-739,-14254,19812,-12912
-475,-14250,20524,-12865
-1200,-14260,18386,-12898
-980,-14258,19099,-12923
-739,-14254,19812,-12912
-475,-14250,20524,-12865
-188,-14248,21232,-12785
-980,-14258,19099,-12923
-739,-14254,19812,-12912
-475,-14250,20524,-12865
-188,-14248,21232,-12785
120,-14245,21936,-12671
-739,-14254,19812,-12912
-475,-14250,20524,-12865
-188,-14248,21232,-12785
120,-14245,21936,-12671
453,-14243,22633,-12524
-475,-14250,20524,-12865
-188,-14248,21232,-12785
120,-14245,21936,-12671
453,-14243,22633,-12524
811,-14241,23321,-12344
-188,-14248,21232,-12785
120,-14245,21936,-12671
453,-14243,22633,-12524
811,-14241,23321,-12344
1190,-14241,23999,-12134
120,-14245,21936,-12671
453,-14243,22633,-12524
811,-14241,23321,-12344
1190,-14241,23999,-12134
1591,-14244,24666,-11894
453,-14243,22633,-12524
811,-14241,23321,-12344
1190,-14241,23999,-12134
1591,-14244,24666,-11894
2015,-14248,25324,-11626
811,-14241,23321,-12344
1190,-14241,23999,-12134
1591,-14244,24666,-11894
2015,-14248,25324,-11626
2462,-14254,25969,-11332
1190,-14241,23999,-12134
1591,-14244,24666,-11894
2015,-14248,25324,-11626
2462,-14254,25969,-11332
2931,-14261,26602,-11014
1591,-14244,24666,-11894
2015,-14248,25324,-11626
2462,-14254,25969,-11332
2931,-14261,26602,-11014
3419,-14273,27221,-10672
2015,-14248,25324,-11626
2462,-14254,25969,-11332
2931,-14261,26602,-11014
3419,-14273,27221,-10672
3929,-14285,27829,-10307
2462,-14254,25969,-11332
2931,-14261,26602,-11014
3419,-14273,27221,-10672
3929,-14285,27829,-10307
4461,-14301,28425,-9924
2931,-14261,26602,-11014
3419,-14273,27221,-10672
3929,-14285,27829,-10307
4461,-14301,28425,-9924
5011,-14317,29010,-9523
3419,-14273,27221,-10672
3929,-14285,27829,-10307
4461,-14301,28425,-9924
5011,-14317,29010,-9523
5582,-14335,29584,-9105
3929,-14285,27829,-10307
4461,-14301,28425,-9924
5011,-14317,29010,-9523
5582,-14335,29584,-9105
6173,-14354,30145,-8673
4461,-14301,28425,-9924
5011,-14317,29010,-9523
5582,-14335,29584,-9105
6173,-14354,30145,-8673
6783,-14371,30699,-8230
5011,-14317,29010,-9523
5582,-14335,29584,-9105
6173,-14354,30145,-8673
6783,-14371,30699,-8230
7412,-14388,31242,-7775
5582,-14335,29584,-9105
6173,-14354,30145,-8673
6783,-14371,30699,-8230
7412,-14388,31242,-7775
8058,-14402,31778,-7315
6173,-14354,30145,-8673
6783,-14371,30699,-8230
7412,-14388,31242,-7775
8058,-14402,31778,-7315
8725,-14413,32308,-6846
6783,-14371,30699,-8230
7412,-14388,31242,-7775
8058,-14402,31778,-7315
8725,-14413,32308,-6846
9408,-14418,32834,-6375
7412,-14388,31242,-7775
8058,-14402,31778,-7315
8725,-14413,32308,-6846
9408,-14418,32834,-6375
10107,-14419,33355,-5899
8058,-14402,31778,-7315
8725,-14413,32308,-6846
9408,-14418,32834,-6375
10107,-14419,33355,-5899
10825,-14412,33875,-5423
8725,-14413,32308,-6846
9408,-14418,32834,-6375
10107,-14419,33355,-5899
10825,-14412,33875,-5423
11557,-14395,34394,-4946
9408,-14418,32834,-6375
10107,-14419,33355,-5899
10825,-14412,33875,-5423
11557,-14395,34394,-4946
12302,-14370,34914,-4470
10107,-14419,33355,-5899
10825,-14412,33875,-5423
11557,-14395,34394,-4946
12302,-14370,34914,-4470
13062,-14331,35436,-3995
10825,-14412,33875,-5423
11557,-14395,34394,-4946
12302,-14370,34914,-4470
13062,-14331,35436,-3995
13835,-14280,35962,-3524
11557,-14395,34394,-4946
12302,-14370,34914,-4470
13062,-14331,35436,-3995
13835,-14280,35962,-3524
14616,-14216,36493,-3056
12302,-14370,34914,-4470
13062,-14331,35436,-3995
13835,-14280,35962,-3524
14616,-14216,36493,-3056
15408,-14134,37030,-2591
13062,-14331,35436,-3995
